receiveSendTime, messageID, generationDeltaTime, longitude, latitude, semiMajorOrientation, semiMajorConfidence, semiMinorConfidence, altitude, altitudeConfidence, headingValue, headingConfidence, speedValue, speedConfidence, driveDirection, last_rssi, min_rssi, max_rssi 
80440000, 57, 37241, 75731780, 503643950, 900, 56, 42, 12130, 14, 1249, 10, 0, 1, 0, 
81440000, 241, 38242, 75731780, 503643950, 900, 56, 42, 12130, 14, 1249, 10, 0, 1, 0, 
82446999, 142, 39248, 75731790, 503643950, 900, 56, 42, 12130, 14, 1249, 10, 1, 1, 0, 
83446999, 187, 40249, 75731790, 503643950, 900, 55, 42, 12130, 14, 1249, 10, 1, 1, 0, 
84447999, 167, 41249, 75731800, 503643960, 900, 56, 42, 12130, 14, 1249, 10, 2, 1, 0, 
85447999, 19, 42249, 75731790, 503643960, 900, 56, 42, 12130, 14, 1249, 10, 2, 1, 0, 
86447999, 135, 43249, 75731790, 503643960, 900, 57, 42, 12130, 14, 1249, 10, 2, 1, 0, 
87447999, 168, 44250, 75731790, 503643960, 900, 59, 42, 12130, 14, 1249, 10, 1, 1, 0, 
88448999, 49, 45250, 75731790, 503643960, 900, 59, 42, 12130, 14, 1249, 10, 1, 1, 0, 
89449999, 116, 46250, 75731790, 503643960, 900, 60, 42, 12119, 14, 1249, 10, 1, 1, 0, 
90448999, 216, 47251, 75731790, 503643960, 900, 60, 42, 12119, 14, 1249, 10, 1, 1, 0, 
91449999, 104, 48251, 75731790, 503643990, 900, 59, 42, 12110, 14, 283, 10, 15, 1, 0, 
92449999, 14, 49251, 75731800, 503643980, 900, 57, 42, 12119, 14, 283, 10, 1, 1, 0, 
93449999, 137, 50251, 75731800, 503643980, 900, 56, 42, 12119, 14, 283, 10, 3, 1, 0, 
94449999, 108, 51252, 75731800, 503643980, 900, 56, 42, 12119, 14, 283, 10, 3, 1, 0, 
95450999, 156, 52252, 75731800, 503643980, 900, 56, 42, 12119, 14, 283, 10, 3, 1, 0, 
96450999, 42, 53252, 75731810, 503643990, 900, 56, 43, 12130, 14, 283, 10, 1, 1, 0, 
97450999, 47, 54252, 75731810, 503643990, 900, 55, 43, 12130, 14, 283, 10, 0, 1, 0, 
98450999, 48, 55253, 75731810, 503643990, 900, 55, 43, 12130, 14, 283, 10, 1, 1, 0, 
99452000, 216, 56253, 75731810, 503643990, 900, 54, 42, 12130, 14, 283, 10, 1, 1, 0, 
100452000, 68, 57253, 75731810, 503643990, 900, 54, 42, 12130, 14, 283, 10, 1, 1, 0, 
101452000, 49, 58253, 75731810, 503643990, 900, 54, 42, 12130, 14, 283, 10, 1, 1, 0, 
102452999, 175, 59254, 75731820, 503643990, 900, 53, 42, 12130, 14, 283, 10, 1, 1, 0, 
103452999, 118, 60254, 75731850, 503643990, 900, 53, 42, 12130, 14, 622, 10, 47, 1, 0, 
104452999, 212, 61254, 75731950, 503644020, 900, 53, 42, 12130, 14, 478, 10, 74, 1, 0, 
105452999, 156, 62255, 75732240, 503643970, 900, 52, 42, 12130, 14, 478, 10, 74, 1, 0, 
106453999, 164, 63255, 75732610, 503643580, 900, 54, 42, 12140, 14, 1681, 10, 272, 1, 0, 
107453999, 2, 64255, 75732570, 503643300, 900, 53, 43, 12150, 14, 1891, 10, 284, 1, 0, 
108453999, 85, 65255, 75732500, 503643050, 900, 53, 43, 12150, 14, 1828, 10, 276, 1, 0, 
109454000, 138, 719, 75732480, 503642800, 900, 53, 43, 12160, 14, 1828, 10, 276, 1, 0, 
110454000, 213, 1720, 75732500, 503642560, 900, 53, 42, 12169, 14, 1754, 10, 256, 1, 0, 
111455000, 133, 2720, 75732490, 503642400, 900, 53, 42, 12180, 14, 1842, 10, 248, 1, 0, 
112455000, 239, 3720, 75732460, 503642290, 900, 53, 42, 12180, 14, 1842, 10, 248, 1, 0, 
113455000, 174, 4720, 75732150, 503642000, 900, 53, 42, 12180, 14, 2236, 10, 294, 1, 0, 
114455000, 199, 5721, 75731900, 503641890, 900, 54, 42, 12180, 14, 2297, 10, 301, 1, 0, 
115456000, 64, 6721, 75731670, 503641810, 900, 54, 42, 12180, 14, 2421, 10, 301, 1, 0, 
116456000, 82, 7721, 75731290, 503641670, 900, 54, 43, 12169, 14, 2421, 10, 301, 1, 0, 
117456000, 221, 8721, 75730690, 503641440, 900, 54, 43, 12180, 14, 2414, 10, 328, 1, 0, 
118457000, 57, 9722, 75730300, 503641280, 900, 54, 44, 12180, 14, 2358, 10, 320, 1, 0, 
119457000, 249, 10722, 75729780, 503641050, 900, 54, 43, 12180, 14, 2342, 10, 317, 1, 0, 
120457000, 186, 11722, 75729470, 503640920, 900, 54, 43, 12180, 14, 2362, 10, 320, 1, 0, 
121457000, 69, 12722, 75729040, 503640770, 900, 54, 43, 12180, 14, 2362, 10, 320, 1, 0, 
122458000, 84, 13723, 75728720, 503640660, 900, 54, 43, 12180, 14, 2410, 10, 321, 1, 0, 
